Timestamp,counts_0,counts_1,humidity,temperature,pressure,Soil Moisture Value,Soil Moisture (%),Soil Temperature (Â°C)
2025-06-10 11:26:20,29,28,71.77,24.9,97.75,364.2,44.0,32.074
2025-06-10 11:31:20,38,39,73.16,25.4,97.76,363.2,44.0,32.89
2025-06-10 11:36:20,34,26,72.51,25.6,97.76,359.8,44.6,33.275999999999996
2025-06-10 11:41:20,35,37,73.73,25.6,97.76,362.8,44.0,33.538
2025-06-10 11:46:20,37,35,73.43,25.5,97.76,364.0,43.6,33.976
2025-06-10 11:51:20,46,39,74.16,25.6,97.75,364.0,43.8,34.376
2025-06-10 11:56:20,34,28,71.83,25.9,97.76,362.2,44.0,34.426
2025-06-10 12:01:20,37,36,71.26,26.0,97.76,364.6,43.6,34.39
2025-06-10 12:06:20,37,28,75.82,25.8,97.76,360.6,44.4,33.974000000000004
2025-06-10 12:11:20,36,30,72.2,25.8,97.77,363.6,43.8,33.464
2025-06-10 12:16:20,35,35,71.38,25.8,97.77,361.0,44.2,33.39
2025-06-10 12:21:20,34,35,72.6,25.6,97.77,363.0,43.8,34.164
2025-06-10 12:26:20,42,27,76.54,26.7,97.78,361.6,44.2,34.438
2025-06-10 12:31:20,40,42,76.74,26.4,97.77,363.6,43.8,35.052
2025-06-10 12:36:20,33,35,71.49,26.9,97.78,362.2,44.2,34.902
2025-06-10 12:41:20,33,25,71.3,26.7,97.77,361.4,44.4,34.552
2025-06-10 12:46:20,40,30,70.86,26.6,97.77,362.2,44.2,34.676
2025-06-10 12:51:20,30,32,72.55,26.5,97.76,360.8,44.4,36.275999999999996
2025-06-10 12:56:20,41,41,69.94,27.3,97.76,359.6,44.6,36.775999999999996
2025-06-10 13:01:20,36,40,68.73,26.6,97.76,361.0,44.4,37.14
2025-06-10 13:06:20,21,36,68.61,26.8,97.75,358.6,44.8,36.489999999999995
2025-06-10 13:11:20,37,24,70.1,26.9,97.75,361.4,44.2,35.576
2025-06-10 13:16:20,33,32,70.69,26.6,97.74,359.2,44.6,34.738
2025-06-10 13:21:20,47,34,72.75,26.5,97.75,360.8,44.4,35.288
2025-06-10 13:26:20,39,36,67.75,27.1,97.73,359.6,44.6,35.152
2025-06-10 13:31:20,42,46,67.49,27.5,97.73,359.4,44.8,35.676
2025-06-10 13:36:20,26,21,63.29,27.8,97.72,357.5,45.0,35.89
2025-06-10 13:41:20,34,29,65.31,27.7,97.72,357.6,45.0,36.564
2025-06-10 13:46:20,30,36,65.81,28.1,97.70,357.0,45.0,38.188
2025-06-10 13:51:20,54,27,64.27,28.5,97.70,356.8,45.0,39.574
2025-06-10 13:56:20,38,44,64.29,28.3,97.69,357.8,45.2,40.712
2025-06-10 14:01:20,37,33,66.72,28.3,97.67,355.0,45.4,41.662
2025-06-10 14:06:20,39,30,67.62,28.8,97.66,354.6,45.4,42.524
2025-06-10 14:11:20,30,47,61.88,28.6,97.64,355.2,45.2,43.052
2025-06-10 14:16:20,48,26,60.22,28.7,97.64,356.4,45.4,42.402
2025-06-10 14:21:20,43,37,63.2,28.4,97.65,354.4,45.4,40.976
2025-06-10 14:26:20,25,35,64.78,28.1,97.63,351.6,46.2,39.19
2025-06-10 14:31:20,34,34,66.02,27.6,97.67,353.0,46.0,37.464
2025-06-10 14:36:20,35,38,71.29,25.8,97.67,352.6,46.0,35.876
2025-06-10 14:41:20,32,28,74.65,25.3,97.66,353.0,45.8,33.962
2025-06-10 14:46:20,27,36,76.27,24.4,97.67,353.2,45.8,32.126
2025-06-10 14:51:20,42,43,86.16,23.3,97.68,353.0,45.6,30.236
2025-06-10 14:56:20,32,35,89.85,22.7,97.72,343.8,47.6,28.562
2025-06-10 15:01:20,32,29,91.67,22.0,97.77,339.2,48.4,27.024
2025-06-10 15:06:20,35,27,91.37,21.6,97.82,335.6,49.2,25.738
2025-06-10 15:11:20,30,33,92.16,20.2,97.73,335.4,49.2,24.774
2025-06-10 15:16:20,32,40,94.47,20.0,97.71,334.8,49.2,24.112000000000002
2025-06-10 15:21:20,40,32,95.74,19.9,97.76,334.4,49.4,23.648000000000003
2025-06-10 15:26:20,30,44,95.89,20.1,97.75,333.6,49.4,23.31
2025-06-10 15:31:20,26,30,95.84,20.4,97.70,335.2,49.0,23.25
2025-06-10 15:36:20,32,37,95.56,20.7,97.70,334.0,49.2,23.310000000000002
2025-06-10 15:41:20,37,27,95.4,20.7,97.69,335.2,49.2,23.562
2025-06-10 15:46:20,42,43,96.33,21.1,97.71,335.0,49.2,23.810000000000002
2025-06-10 15:51:20,47,32,95.18,21.2,97.74,336.0,48.8,24.024
2025-06-10 15:56:20,29,32,93.79,21.4,97.72,335.2,49.0,24.212
2025-06-10 16:01:20,26,33,95.76,21.5,97.72,334.6,49.4,24.358
2025-06-10 16:06:20,37,37,95.8,21.6,97.73,335.0,49.2,24.488
2025-06-10 16:11:20,33,31,96.4,21.8,97.71,335.0,49.0,24.748
2025-06-10 16:16:20,24,28,94.94,21.9,97.70,335.4,49.0,25.136000000000003
2025-06-10 16:21:20,35,35,93.29,22.3,97.70,337.2,48.8,25.536
2025-06-10 16:26:20,28,33,91.02,22.4,97.71,335.2,49.0,25.948
2025-06-10 16:31:20,35,36,93.25,22.8,97.72,336.0,49.0,26.338
2025-06-10 16:36:20,32,44,89.42,22.9,97.71,334.8,49.2,26.698
2025-06-10 16:41:20,30,28,89.81,23.0,97.71,335.2,49.0,27.074
2025-06-10 16:46:20,40,31,91.34,23.2,97.70,334.2,49.4,27.610000000000003
2025-06-10 16:51:20,35,35,91.22,23.4,97.70,334.2,49.4,28.174
2025-06-10 16:56:20,38,31,86.58,23.7,97.69,335.8,49.0,28.51
2025-06-10 17:01:20,36,23,89.53,23.9,97.70,334.4,49.2,29.398000000000003
2025-06-10 17:06:20,31,31,89.47,24.1,97.69,333.4,49.6,29.559999999999995
2025-06-10 17:11:20,29,31,85.17,24.3,97.71,336.6,49.0,29.512
2025-06-10 17:16:20,39,35,88.5,24.4,97.71,333.8,49.2,30.222
2025-06-10 17:21:20,32,40,87.8,24.2,97.71,334.2,49.2,32.251999999999995
2025-06-10 17:26:20,31,29,82.73,25.3,97.70,335.2,49.2,33.838
2025-06-10 17:31:20,43,35,80.23,25.6,97.70,333.6,49.8,35.262
2025-06-10 17:36:20,28,38,73.74,25.8,97.70,334.6,49.0,36.64
2025-06-10 17:41:20,28,30,72.0,26.3,97.70,334.8,49.2,37.852
2025-06-10 17:46:20,43,32,73.59,26.4,97.69,334.6,49.2,38.674
2025-06-10 17:51:20,41,26,80.25,27.2,97.69,335.0,49.0,38.436
2025-06-10 17:56:20,47,36,80.8,26.7,97.70,334.2,49.0,37.466
2025-06-10 18:01:20,44,25,79.64,26.5,97.70,335.0,49.2,36.288
2025-06-10 18:06:20,33,27,74.86,27.2,97.70,335.2,49.0,34.94
2025-06-10 18:11:20,21,35,74.55,26.8,97.69,334.4,49.4,33.702
2025-06-10 18:16:20,36,38,76.67,26.2,97.68,334.8,49.4,32.576
2025-06-10 18:21:20,39,33,77.96,26.4,97.67,334.2,49.4,31.574
2025-06-10 18:26:20,44,32,81.41,26.3,97.66,335.2,49.0,30.76
2025-06-10 18:31:20,33,26,77.74,26.6,97.67,336.6,48.8,30.110000000000003
2025-06-10 18:36:20,35,38,75.93,27.0,97.68,335.8,49.0,29.574
2025-06-10 18:41:20,39,40,78.19,26.9,97.68,334.8,49.0,29.036
2025-06-10 18:46:20,27,28,74.75,26.8,97.69,335.8,49.0,28.474
2025-06-10 18:51:20,38,38,80.24,26.2,97.69,333.2,49.8,28.160000000000004
2025-06-10 18:56:20,33,29,80.8,25.8,97.70,335.4,49.0,28.162
2025-06-10 19:01:20,34,29,79.33,25.9,97.71,335.0,49.0,27.874000000000002
2025-06-10 19:06:20,32,34,78.99,25.8,97.70,335.6,49.2,27.536
2025-06-10 19:11:20,29,31,81.24,25.6,97.71,336.4,49.0,27.262
2025-06-10 19:16:20,35,26,80.39,25.4,97.71,335.2,49.2,27.072000000000003
2025-06-10 19:21:20,28,29,82.71,25.1,97.70,336.0,49.0,26.95
2025-06-10 19:26:20,38,37,82.14,24.9,97.71,335.4,49.0,26.810000000000002
2025-06-10 19:31:20,35,28,85.42,25.0,97.72,335.6,49.2,26.598000000000003
2025-06-10 19:36:20,38,28,87.55,24.5,97.71,335.8,49.2,26.398000000000003
2025-06-10 19:41:20,30,36,89.21,24.5,97.70,335.8,49.0,26.226
2025-06-10 19:46:20,31,40,88.55,24.6,97.71,335.4,49.0,26.072000000000003
2025-06-10 19:51:20,36,30,86.96,24.7,97.73,335.5,49.25,25.9375
2025-06-10 19:56:20,34,23,83.7,24.9,97.74,335.2,49.2,25.774
2025-06-10 20:01:20,36,46,83.12,25.1,97.75,335.8,49.0,25.596
2025-06-10 20:06:20,39,34,83.28,25.2,97.77,334.8,49.2,25.438
2025-06-10 20:11:20,28,30,84.56,25.0,97.77,336.8,49.0,25.224
2025-06-10 20:16:20,31,32,85.35,24.8,97.78,337.2,48.8,24.962
2025-06-10 20:21:20,30,39,86.18,24.6,97.78,336.0,49.0,24.724
2025-06-10 20:26:20,35,31,86.76,24.4,97.78,335.6,49.0,24.512
2025-06-10 20:31:20,30,37,87.68,24.3,97.78,336.6,49.0,24.285999999999998
2025-06-10 20:36:20,34,32,89.6,24.0,97.78,336.4,49.0,24.074
2025-06-10 20:41:20,38,35,90.34,23.7,97.78,335.6,49.0,23.886000000000003
2025-06-10 20:46:20,35,32,91.15,23.5,97.79,336.8,48.6,23.7
2025-06-10 20:51:20,40,27,93.1,23.2,97.80,336.8,49.0,23.56
2025-06-10 20:56:20,28,31,93.45,23.1,97.80,337.0,48.8,23.424
2025-06-10 21:01:20,25,29,94.37,23.1,97.80,337.6,49.0,23.346
2025-06-10 21:06:20,26,28,94.23,23.0,97.81,337.0,48.8,23.285999999999998
2025-06-10 21:11:20,18,27,94.23,23.0,97.82,336.2,49.0,23.238
2025-06-10 21:16:20,38,31,94.59,23.0,97.83,335.6,49.2,23.214
2025-06-10 21:21:20,30,34,92.26,23.4,97.81,336.8,48.8,23.176000000000002
2025-06-10 21:26:20,27,32,90.81,23.5,97.82,337.6,48.8,23.096
2025-06-10 21:31:20,30,26,90.97,23.4,97.83,336.4,48.8,23.024
2025-06-10 21:36:20,46,40,92.32,23.2,97.85,338.8,48.4,22.951999999999998
2025-06-10 21:41:20,38,45,92.85,23.2,97.86,335.8,49.0,22.94
2025-06-10 21:46:20,26,32,88.31,23.1,97.89,335.8,48.8,22.976
2025-06-10 21:51:20,28,43,90.03,23.2,97.90,334.8,49.2,22.976
2025-06-10 21:56:20,35,46,89.44,23.1,97.91,337.2,48.4,22.94
2025-06-10 22:01:20,34,30,91.0,22.9,97.90,337.4,48.6,22.926000000000002
2025-06-10 22:06:20,24,43,90.79,22.8,97.90,337.2,48.8,22.87
2025-06-10 22:11:20,35,50,88.79,22.6,97.91,337.4,48.8,22.81
2025-06-10 22:16:20,33,33,88.94,22.6,97.92,338.8,48.6,22.7
2025-06-10 22:21:20,32,28,89.83,22.3,97.93,337.4,48.8,22.548
2025-06-10 22:26:20,38,33,90.72,22.0,97.94,337.2,48.8,22.348000000000003
2025-06-10 22:31:20,27,32,91.76,21.6,97.94,339.6,48.2,22.174
2025-06-10 22:36:20,33,34,92.44,21.2,97.95,339.4,48.2,21.974
2025-06-10 22:41:20,29,30,93.46,21.0,97.95,340.6,48.2,21.786
2025-06-10 22:46:20,24,42,94.41,20.8,97.96,338.0,48.8,21.586000000000002
2025-06-10 22:51:20,32,26,95.18,20.8,97.97,339.2,48.4,21.424
2025-06-10 22:56:20,35,38,95.4,20.7,97.97,338.6,48.6,21.262
2025-06-10 23:01:20,27,36,95.87,20.5,97.97,339.8,48.2,21.134000000000004
2025-06-10 23:06:20,32,19,96.36,20.6,97.98,339.2,48.4,21.024
2025-06-10 23:11:20,30,33,96.87,20.5,97.97,338.0,48.6,20.938
2025-06-10 23:16:20,37,32,96.72,20.4,97.97,341.0,48.2,20.834
2025-06-10 23:21:20,39,34,97.35,20.4,97.98,338.0,48.6,20.738
2025-06-10 23:26:20,41,41,97.53,20.3,97.97,340.6,48.0,20.662000000000003
2025-06-10 23:31:20,31,43,97.79,20.5,97.97,338.0,48.6,20.608
2025-06-10 23:36:20,27,41,97.52,20.6,97.97,337.0,48.8,20.56
2025-06-10 23:41:20,37,27,97.66,20.5,97.96,338.8,48.4,20.512
2025-06-10 23:46:20,33,34,97.82,20.3,97.96,340.2,48.2,20.488
2025-06-10 23:51:20,36,28,97.71,20.2,97.96,338.8,48.4,20.44
2025-06-10 23:56:20,44,35,98.62,20.5,97.96,338.8,48.6,20.37
2025-06-11 00:01:20,35,37,98.03,20.7,97.95,340.4,48.0,20.322
2025-06-11 00:06:20,42,37,98.16,20.3,97.96,339.6,48.4,20.274
2025-06-11 00:11:20,32,32,98.26,20.2,97.96,339.0,48.4,20.238
2025-06-11 00:16:20,37,27,98.51,20.2,97.95,337.2,48.8,20.19
2025-06-11 00:21:20,44,32,98.19,20.0,97.97,338.8,48.4,20.12
2025-06-11 00:26:20,34,44,98.81,20.2,97.97,338.8,48.4,20.048
2025-06-11 00:31:20,35,31,98.38,20.2,97.97,339.0,48.2,19.988
2025-06-11 00:36:20,37,35,98.33,19.9,97.98,341.0,48.4,19.94
2025-06-11 00:41:20,33,30,98.28,19.9,97.98,339.6,48.2,19.884000000000004
2025-06-11 00:46:20,40,33,98.63,19.9,97.99,337.6,48.6,19.846
2025-06-11 00:51:20,46,32,98.46,19.9,97.98,341.0,48.0,19.798
2025-06-11 00:56:20,40,26,98.97,19.9,97.99,341.0,48.0,19.75
2025-06-11 01:01:20,33,33,98.74,20.1,98.00,340.0,48.2,19.714
2025-06-11 01:06:20,35,40,98.96,20.0,97.99,339.0,48.6,19.676000000000002
2025-06-11 01:11:20,33,43,98.96,20.0,97.99,338.0,48.6,19.662
2025-06-11 01:16:20,39,29,98.68,19.8,97.99,338.6,48.6,19.648000000000003
2025-06-11 01:21:20,30,37,99.15,19.9,97.98,341.2,48.0,19.608
2025-06-11 01:26:20,40,28,98.76,19.9,97.97,340.8,48.0,19.572
2025-06-11 01:31:20,37,40,98.94,19.7,97.97,343.0,47.8,19.535999999999998
2025-06-11 01:36:20,34,43,98.76,19.5,97.95,340.6,48.2,19.5
2025-06-11 01:41:20,38,29,99.25,19.7,97.95,342.0,48.0,19.464
2025-06-11 01:46:20,29,33,98.81,19.8,97.95,341.8,47.8,19.451999999999998
2025-06-11 01:51:20,29,33,98.99,19.7,97.94,341.0,48.2,19.384000000000004
2025-06-11 01:56:20,26,35,99.25,19.6,97.93,341.2,48.0,19.37
2025-06-11 02:01:20,35,33,98.7,19.3,97.93,341.0,48.0,19.325
2025-06-11 02:06:20,37,26,99.33,19.4,97.93,340.6,48.0,19.285999999999998
2025-06-11 02:11:20,36,44,99.07,19.5,97.92,342.2,48.0,19.238
2025-06-11 02:16:20,37,38,98.98,19.5,97.93,341.6,48.0,19.226
2025-06-11 02:21:20,33,32,99.27,19.2,97.93,340.4,48.2,19.19
2025-06-11 02:26:20,34,32,98.94,19.1,97.93,341.8,48.0,19.134000000000004
2025-06-11 02:31:20,36,30,98.92,19.0,97.93,339.2,48.4,19.108
2025-06-11 02:36:20,30,41,99.57,19.1,97.93,340.2,48.2,19.035999999999998
2025-06-11 02:41:20,32,36,99.47,19.0,97.93,340.0,48.2,18.988
2025-06-11 02:46:20,27,28,99.35,18.9,97.93,340.8,48.0,18.94
2025-06-11 02:51:20,46,38,99.6,19.0,97.93,340.8,48.2,18.884000000000004
2025-06-11 02:56:20,30,42,99.26,19.1,97.93,341.0,48.2,18.822
2025-06-11 03:01:20,26,34,99.3,19.1,97.92,339.6,48.4,18.81
2025-06-11 03:06:20,26,32,99.12,19.1,97.91,343.0,47.6,18.81
2025-06-11 03:11:20,30,36,99.6,19.0,97.92,340.2,48.4,18.81
2025-06-11 03:16:20,33,28,99.03,18.9,97.91,341.6,48.0,18.81
2025-06-11 03:21:20,30,30,99.58,18.7,97.90,339.6,48.4,18.774
2025-06-11 03:26:20,33,36,99.64,18.6,97.90,343.0,48.0,18.75
2025-06-11 03:31:20,31,39,99.08,18.6,97.91,341.4,48.2,18.688
2025-06-11 03:36:20,33,34,99.16,18.7,97.90,338.6,48.6,18.662
2025-06-11 03:41:20,24,30,99.46,18.6,97.90,342.4,47.8,18.596
2025-06-11 03:46:20,37,44,99.23,18.5,97.89,340.8,48.2,18.56
2025-06-11 03:51:20,34,36,99.22,18.6,97.90,341.6,48.0,18.512
2025-06-11 03:56:20,31,49,99.24,18.4,97.91,341.6,48.0,18.488
2025-06-11 04:01:20,38,37,99.05,18.2,97.91,340.6,48.2,18.451999999999998
2025-06-11 04:06:20,41,39,99.39,18.2,97.93,341.2,48.0,18.384000000000004
2025-06-11 04:11:20,30,34,99.87,18.2,97.92,343.2,47.8,18.358
2025-06-11 04:16:20,30,34,99.48,18.4,97.92,340.0,48.0,18.334
2025-06-11 04:21:20,28,45,99.69,18.6,97.92,340.2,48.4,18.31
2025-06-11 04:26:20,39,34,99.47,18.5,97.92,342.4,47.6,18.31
2025-06-11 04:31:20,58,30,99.51,18.5,97.92,341.4,48.2,18.31
2025-06-11 04:36:20,38,40,100.03,18.5,97.93,341.4,48.0,18.31
2025-06-11 04:41:20,38,37,99.75,18.5,97.94,341.6,48.0,18.334
2025-06-11 04:46:20,45,32,99.97,18.6,97.94,342.8,48.0,18.412
2025-06-11 04:51:20,30,41,99.89,18.5,97.93,344.4,47.6,18.44
2025-06-11 04:56:20,47,30,99.42,18.5,97.94,339.8,48.6,18.44
2025-06-11 05:01:20,33,23,99.5,18.6,97.95,343.0,47.8,18.44
2025-06-11 05:06:20,38,30,99.67,18.7,97.95,341.2,48.0,18.488
2025-06-11 05:11:20,35,29,99.7,18.8,97.95,344.8,47.4,18.488
2025-06-11 05:16:20,35,30,99.67,18.9,97.95,344.6,47.6,18.56
2025-06-11 05:21:20,38,33,99.49,18.9,97.95,344.2,47.6,18.56
2025-06-11 05:26:20,38,36,100.02,18.8,97.95,342.0,47.8,18.56
2025-06-11 05:31:20,36,28,99.51,18.8,97.95,341.0,48.0,18.584
2025-06-11 05:36:20,35,38,99.97,19.0,97.95,342.4,48.0,18.608
2025-06-11 05:41:20,39,37,99.78,19.0,97.95,342.8,48.0,18.634
2025-06-11 05:46:20,45,37,99.9,18.9,97.96,345.0,47.6,18.62
2025-06-11 05:51:20,35,26,99.44,18.7,97.95,343.6,47.6,18.608
2025-06-11 05:56:20,41,34,99.86,18.7,97.96,344.4,47.6,18.572
2025-06-11 06:01:20,37,36,99.55,18.6,97.96,341.8,47.8,18.524
2025-06-11 06:06:20,31,38,99.55,18.6,97.96,343.4,47.8,18.5
2025-06-11 06:11:20,33,44,99.89,18.5,97.97,343.0,47.6,18.451999999999998
2025-06-11 06:16:20,31,34,99.52,18.4,97.98,342.6,47.6,18.464
2025-06-11 06:21:20,32,32,99.53,18.2,97.99,344.8,47.6,18.426000000000002
2025-06-11 06:26:20,37,25,99.87,18.2,98.00,342.8,47.8,18.37
2025-06-11 06:31:20,31,34,99.68,18.2,98.00,342.6,47.8,18.346
2025-06-11 06:36:20,35,35,99.24,18.2,98.00,340.8,48.2,18.37
2025-06-11 06:41:20,39,35,99.48,18.1,98.01,344.4,47.6,18.346
2025-06-11 06:46:20,32,31,99.62,18.0,98.01,342.4,48.0,18.37
2025-06-11 06:51:20,40,34,99.57,17.9,98.02,345.0,47.4,18.358
2025-06-11 06:56:20,26,36,99.69,17.7,98.03,344.2,47.6,18.384
2025-06-11 07:01:20,29,32,99.72,18.0,98.03,342.2,48.2,18.426
2025-06-11 07:06:20,39,42,99.72,18.1,98.04,345.8,47.6,18.476
2025-06-11 07:11:20,34,34,99.82,18.0,98.04,344.8,47.6,18.560000000000002
2025-06-11 07:16:20,38,33,99.68,18.2,98.05,344.4,47.4,18.662
2025-06-11 07:21:20,37,21,99.44,18.2,98.05,343.6,47.6,18.762
2025-06-11 07:26:20,27,30,99.87,18.2,98.06,343.4,48.0,19.112000000000002
2025-06-11 07:31:20,38,32,99.77,18.3,98.07,344.8,47.4,19.686
2025-06-11 07:36:20,35,31,99.63,18.3,98.08,342.6,47.8,20.248
2025-06-11 07:41:20,39,31,99.64,18.6,98.09,343.8,47.6,21.0
2025-06-11 07:46:20,35,35,99.86,18.9,98.09,343.0,47.8,21.810000000000002
2025-06-11 07:51:20,27,36,99.99,19.2,98.09,342.4,47.6,22.574
2025-06-11 07:56:20,40,30,99.95,19.6,98.08,344.0,47.6,23.312
2025-06-11 08:01:20,43,36,99.25,19.7,98.08,345.2,47.4,23.938
2025-06-11 08:06:20,39,22,99.44,20.0,98.09,344.2,47.6,24.524
2025-06-11 08:11:20,37,27,98.82,20.1,98.09,343.4,47.6,25.074
2025-06-11 08:16:20,28,31,98.16,19.9,98.09,343.75,47.75,25.545
2025-06-11 08:21:20,34,36,93.86,20.2,98.10,342.6,47.8,25.936
2025-06-11 08:26:20,27,29,93.55,20.5,98.11,343.6,47.8,26.386000000000003
2025-06-11 08:31:20,40,23,92.36,21.2,98.11,342.2,48.0,26.85
2025-06-11 08:36:20,29,23,91.55,21.7,98.11,340.6,48.2,27.274
2025-06-11 08:41:20,31,39,88.45,22.0,98.11,343.4,47.8,27.698
2025-06-11 08:46:20,41,31,87.61,22.1,98.12,342.0,48.0,28.062
2025-06-11 08:51:20,35,29,86.66,21.9,98.12,344.0,47.6,28.25
2025-06-11 08:56:20,30,37,84.97,22.1,98.13,344.2,47.6,28.386000000000003
2025-06-11 09:01:20,24,34,85.06,22.3,98.13,342.2,47.8,28.476
2025-06-11 09:06:20,32,35,81.1,23.0,98.14,342.8,47.8,28.262
2025-06-11 09:11:20,39,22,81.59,22.6,98.15,342.4,48.0,28.086000000000002
2025-06-11 09:16:20,28,29,78.72,23.0,98.14,341.8,48.0,27.848000000000003
2025-06-11 09:21:20,32,32,77.91,23.2,98.14,342.2,47.8,27.612000000000002
2025-06-11 09:26:20,40,38,79.94,23.4,98.15,340.6,48.2,27.286
2025-06-11 09:31:20,32,26,76.87,23.7,98.16,341.6,48.0,27.024
2025-06-11 09:36:20,33,27,72.2,24.0,98.16,339.2,48.4,26.748
2025-06-11 09:41:20,33,41,70.09,24.0,98.16,342.4,47.6,26.524
2025-06-11 09:46:20,32,33,74.68,24.1,98.17,341.0,48.2,26.360000000000003
2025-06-11 09:51:20,34,28,74.81,24.3,98.18,341.6,48.2,26.357999999999997
2025-06-11 09:56:20,40,28,70.11,24.6,98.17,341.4,48.0,26.5
2025-06-11 10:01:20,30,38,69.18,24.7,98.17,341.6,48.2,26.798000000000002
2025-06-11 10:06:20,35,37,69.7,25.0,98.18,341.6,48.0,27.160000000000004
2025-06-11 10:11:20,36,32,70.79,24.8,98.18,343.2,47.6,27.6
2025-06-11 10:16:20,28,30,71.01,24.8,98.19,342.6,48.0,28.074
2025-06-11 10:21:20,35,38,73.61,24.9,98.19,342.8,47.8,28.562
2025-06-11 10:26:20,31,40,67.93,25.1,98.20,342.4,48.0,28.874000000000002
2025-06-11 10:31:20,38,26,71.44,25.6,98.19,341.2,47.8,29.212
2025-06-11 10:36:20,33,26,71.96,25.6,98.19,342.4,48.0,29.413999999999998
2025-06-11 10:41:20,42,33,59.23,25.8,98.19,341.0,48.2,29.426
2025-06-11 10:46:20,24,28,60.02,25.9,98.19,340.4,48.0,29.334000000000003
2025-06-11 10:51:20,32,30,62.37,25.7,98.18,342.2,47.8,29.201999999999998
2025-06-11 10:56:20,33,32,63.73,26.1,98.18,342.6,48.0,29.095999999999997
2025-06-11 11:01:20,49,29,66.91,26.0,98.18,339.6,48.0,29.119999999999997
2025-06-11 11:06:20,35,39,63.68,26.2,98.17,341.8,48.0,29.2
2025-06-11 11:11:20,28,24,66.27,26.5,98.18,342.4,48.0,29.426
2025-06-11 11:16:20,25,41,56.36,26.3,98.19,341.4,48.0,29.412
2025-06-11 11:21:20,22,33,60.76,26.1,98.19,340.2,48.0,29.46
2025-06-11 11:26:20,25,29,65.06,26.0,98.18,341.2,48.2,29.848000000000003
2025-06-11 11:31:20,36,33,63.19,26.3,98.17,341.0,48.0,30.524
